Closed Time,Created Time,Department,Ticket Id,Due by Time,First Response Time (in Hrs),First Response Status,Group,Impact,Priority,Requester Email,Resolution Status,Resolution Time (in Hrs),Agent,Type,Urgency
2022-01-06 13:35:10,2022-01-05 12:11:49,Business Affairs,85539,2023-06-08 12:48:10,00:00:00,,SPAM Email,Medium,Low,4633,Within SLA,00:47:44,3588,Incident,Low
2022-01-11 16:34:41,2022-01-05 12:22:32,Art and Design,85540,2022-01-24 13:03:41,04:37:08,Within SLA,SD - FT - Employee Software Support,Low,Low,8800,Within SLA,30:31:13,7107,Incident,Low
2022-01-08 14:35:03,2022-01-05 12:25:06,Art and Design,85541,2022-02-21 15:33:00,00:47:41,Within SLA,NT - General,Medium,Low,9975,Within SLA,01:27:14,7107,Incident,Low
2022-01-05 12:30:13,2022-01-05 12:30:13,,85542,2022-02-17 12:30:13,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-05 13:00:29,2022-01-05 12:36:34,Information Technology Services,85543,2022-01-24 12:37:24,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:23:55,7107,Incident,Low
2022-01-05 13:11:54,2022-01-05 13:08:50,Art and Design,85544,2022-01-24 13:08:50,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9975,Within SLA,00:03:04,7107,Incident,Low
2022-01-10 16:01:42,2022-01-05 13:36:36,Dayton School of Business,85545,2022-01-21 13:36:40,27:29:33,Within SLA,SD - FT - Employee Software Support,Low,Low,9546,Within SLA,29:25:06,7107,Incident,Low
2022-01-12 15:34:30,2022-01-05 13:45:34,Dayton School of Business,85546,2022-01-05 14:00:00,30:14:26,SLA Violated,SD - LS - Setups,Low,Medium,9546,SLA Violated,37:12:28,7107,Service Request,High
2022-01-05 13:51:17,2022-01-05 13:50:51,Information Technology Services,85547,2022-01-14 13:50:53,00:00:00,,SD - FT - Refunds and E-Texts,Low,Medium,6617,Within SLA,00:00:26,7107,Service Request,Low
2022-01-05 14:54:40,2022-01-05 14:38:31,,85548,2022-01-24 14:38:31,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,2577,Within SLA,00:16:09,7107,Incident,Low
2022-01-25 09:34:46,2022-01-05 14:38:45,,85549,2022-02-18 14:58:46,00:00:00,,NT - General,Medium,Low,2577,Within SLA,102:36:06,2168,Incident,Low
2022-01-19 14:06:17,2022-01-05 14:39:50,,85550,2022-02-17 14:40:42,00:00:00,,NT - General,Medium,Low,9070,Within SLA,89:26:27,3588,Incident,Low
2022-01-05 14:50:11,2022-01-05 14:50:10,,85551,2022-02-17 14:50:11,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-16 14:35:07,2022-01-05 15:03:07,School of Communication Arts,85552,2022-01-11 15:03:07,26:12:58,Within SLA,SD - FT - Employee Mobile Devices ,Medium,High,1786,SLA Violated,251:30:03,7107,Incident,Low
2022-01-06 15:34:47,2022-01-05 15:04:26,Information Technology Services,85553,2022-01-25 15:34:47,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,6617,Within SLA,00:00:50,7107,Incident,Low
2022-01-15 09:35:20,2022-01-05 16:41:15,,85554,2022-01-17 15:49:00,25:13:31,Within SLA,SD - SS - Student Support,Low,Medium,9083,Within SLA,55:11:40,7107,Incident,Low
2022-01-06 07:56:24,2022-01-05 17:04:22,Information Technology Services,85555,2022-01-24 11:47:25,00:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,00:00:00,7107,Incident,Low
2022-01-05 17:30:12,2022-01-05 17:30:11,,85556,2022-02-17 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-07 08:35:21,2022-01-05 21:34:16,,85557,2022-01-25 08:29:21,00:06:11,Within SLA,SD - FT - Refunds and E-Texts,Low,Low,7511,Within SLA,00:06:11,7107,Incident,Low
2022-01-06 07:58:23,2022-01-05 23:54:07,Information Technology Services,85558,2022-01-24 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:00:00,7107,Incident,Low
2022-01-06 02:11:17,2022-01-06 02:11:17,,85559,2022-01-24 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-01-06 06:31:56,2022-01-06 06:31:55,,85560,2022-02-17 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-06 07:56:57,2022-01-06 07:56:30,Information Technology Services,85561,2022-01-24 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:00:00,7107,Incident,Low
2022-01-06 17:35:29,2022-01-06 08:00:19,Information Technology Services,85562,2022-01-10 08:00:21,00:00:00,,NT - General,Medium,High,2101,Within SLA,08:59:41,7107,Incident,High
2022-01-06 08:11:08,2022-01-06 08:09:30,Art and Design,85563,2022-01-24 08:10:08,00:01:40,Within SLA,SD - FT - Employee Software Support,Low,Low,6669,Within SLA,00:01:23,7274,Incident,Low
2022-01-08 08:34:39,2022-01-06 08:21:10,,85564,2022-01-25 08:00:00,09:00:01,Within SLA,SD - FT - Refunds and E-Texts,Low,Low,9516,Within SLA,09:00:15,7107,Incident,Low
2022-06-24 11:41:41,2022-01-06 08:32:29,Center for Wholeness and Wellness,85565,2022-01-12 08:32:29,29:26:38,Within SLA,SD - FT - Employee Hardware Support,Low,High,6964,SLA Violated,138:29:03,7107,Incident,Low
2022-01-06 10:51:45,2022-01-06 08:55:35,Human Resources,85566,2022-01-24 08:56:32,00:00:00,,SD - FT - Refunds and E-Texts,Low,Low,4050,Within SLA,01:56:10,7107,Incident,Low
2022-01-06 10:14:11,2022-01-06 08:55:49,Human Resources,85567,2022-01-24 08:56:30,00:00:00,,SD - FT - Employee Lifecycle,Low,Low,4050,Within SLA,01:18:22,7107,Incident,Low
2023-03-31 12:34:58,2022-01-06 08:56:28,Strategic Communications,85568,2022-01-10 08:56:28,08:14:53,Within SLA,SD - FT - Employee Mobile Devices ,Low,Urgent,7642,SLA Violated,2811:00:04,7274,Incident,Low
2022-01-10 13:35:15,2022-01-06 09:03:56,Institutional Advancement and Development,85569,2022-02-21 10:05:15,12:30:25,Within SLA,NT - General,Medium,Low,8569,Within SLA,12:30:26,3588,Incident,Low
2022-01-06 10:14:19,2022-01-06 09:05:09,Human Resources,85570,2022-01-24 09:05:32,00:00:00,,SD - FT - Employee Lifecycle,Low,Low,4050,Within SLA,01:09:10,7107,Incident,Low
2022-01-06 10:51:33,2022-01-06 09:05:25,Human Resources,85571,2022-01-24 09:06:21,00:00:00,,SD - FT - Refunds and E-Texts,Low,Low,4050,Within SLA,01:46:08,7107,Incident,Low
2022-01-07 13:39:43,2022-01-06 09:35:53,Admissions,85572,2022-01-24 09:41:43,12:58:59,Within SLA,SD - FT - Card System (Transact),Low,Low,2181,Within SLA,12:58:59,7107,Incident,Low
2022-01-07 10:35:30,2022-01-06 09:52:29,,85573,2022-02-21 10:26:29,00:00:00,,NT - General,Medium,Low,3890,Within SLA,00:09:23,3588,Incident,Low
2022-01-06 10:30:10,2022-01-06 10:30:09,,85574,2022-02-18 10:30:10,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-07 12:35:01,2022-01-06 10:34:32,Admissions,85575,2022-01-25 11:31:01,00:23:53,Within SLA,SD - FT - Employee Software Support,Low,Low,2222,Within SLA,01:04:50,7274,Incident,Low
2022-01-07 14:34:45,2022-01-06 10:52:53,Admissions,85576,2023-06-09 11:17:45,00:02:11,Within SLA,AD - Transporter,Low,Low,4401,Within SLA,03:17:16,1622,Incident,Low
2022-01-14 11:35:32,2022-01-06 11:03:25,Human Resources,85577,2022-01-18 11:52:32,07:58:25,Within SLA,SD - FT - Employee Hardware Support,Low,Medium,4050,Within SLA,44:43:39,7107,Incident,Low
2022-01-11 11:35:14,2022-01-06 11:23:16,,85578,2023-06-09 12:05:14,00:10:33,Within SLA,AD - Portal,Low,Low,6183,Within SLA,17:30:41,8674,Incident,Low
2022-01-08 08:34:40,2022-01-06 11:33:57,Center for Wholeness and Wellness,85579,2022-01-25 11:12:00,05:48:52,Within SLA,SD - FT - Refunds and E-Texts,Low,Low,1521,Within SLA,05:48:56,7107,Incident,Low
2022-01-08 08:34:41,2022-01-06 11:39:02,Financial Aid,85580,2022-01-25 11:13:00,05:47:48,Within SLA,SD - FT - Refunds and E-Texts,Low,Low,5561,Within SLA,05:47:49,7107,Incident,Low
2022-01-06 11:45:01,2022-01-06 11:43:57,Information Technology Services,85581,2022-01-24 11:44:04,00:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,00:01:04,7274,Incident,Low
2022-04-30 08:35:01,2022-01-06 11:44:04,Admissions,85582,2022-01-10 11:44:04,07:00:43,Within SLA,SD - FT - Employee Lifecycle,Low,Urgent,9169,SLA Violated,707:36:56,7107,Incident,Low
2022-01-06 11:47:04,2022-01-06 11:46:00,Information Technology Services,85583,2022-01-24 11:46:05,00:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,00:01:04,7274,Incident,Low
2022-01-06 12:30:10,2022-01-06 12:30:09,,85584,2022-02-18 12:30:10,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-08 08:34:42,2022-01-06 14:17:24,Information Technology Services,85585,2022-01-25 14:15:00,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,02:45:55,7107,Incident,Low
2022-01-11 15:34:40,2022-01-06 14:45:23,,85586,2022-02-21 15:16:40,00:00:00,,NT - General,Medium,Low,7401,Within SLA,18:18:33,7107,Incident,Low
2022-01-06 14:51:39,2022-01-06 14:51:38,,85587,2022-02-18 14:51:39,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-07 08:52:11,2022-01-06 15:43:27,Adult Professional Studies,85588,2022-01-24 15:43:34,02:08:45,Within SLA,SD - FT - Employee Software Support,Low,Low,9507,Within SLA,02:08:44,7274,Incident,Low
2022-05-18 08:58:31,2022-01-06 16:32:31,Information Technology Services,85589,2022-02-18 16:32:32,08:36:16,Within SLA,NT - General,Medium,Low,8948,SLA Violated,820:26:00,3588,Incident,Low
2022-01-06 17:30:11,2022-01-06 17:30:10,,85590,2022-02-18 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-14 13:35:22,2022-01-06 18:24:43,Strategic Communications,85591,2022-01-26 08:28:22,00:08:58,Within SLA,SD - FT - Employee Lifecycle,Low,Low,7642,Within SLA,41:07:32,7107,Incident,Low
2022-01-08 09:35:05,2022-01-06 20:14:38,Information Technology Services,85592,2022-01-26 15:54:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,01:06:55,7107,Incident,Low
2022-01-08 09:35:06,2022-01-06 21:38:58,"Safety, Security, and Switchboard",85593,2022-01-25 16:20:00,00:40:55,Within SLA,SD - FT - Refunds and E-Texts,Low,Low,5662,Within SLA,00:40:55,7107,Incident,Low
2022-08-12 10:35:06,2022-01-06 22:49:02,,85594,2023-06-13 08:43:02,00:00:00,,ID - General Support,Low,Low,9109,Within SLA,1351:52:27,8035,Incident,Low
2022-01-07 02:11:18,2022-01-07 02:11:17,,85595,2022-01-25 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-01-07 06:30:54,2022-01-07 06:30:53,,85596,2022-02-18 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-07 17:35:02,2022-01-07 07:59:51,Information Technology Services,85597,2022-01-10 17:00:00,00:00:00,,NT - General,Medium,High,2101,Within SLA,09:00:00,2168,Incident,High
2022-01-07 09:06:12,2022-01-07 08:59:17,Information Technology Services,85598,2022-01-26 09:00:05,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,6617,Within SLA,00:06:55,7107,Incident,Low
2022-04-26 11:35:23,2022-01-07 09:44:04,Admissions,85599,2022-01-13 09:44:04,00:00:00,,SD - FT - Employee Hardware Support,Low,High,9169,SLA Violated,676:07:21,7274,Incident,Low
2022-01-22 17:34:54,2022-01-07 09:44:05,Admissions,85600,2022-01-13 10:00:00,05:30:18,SLA Violated,NT - General,Medium,Urgent,9169,SLA Violated,77:59:58,7107,Incident,Low
2022-01-14 10:34:51,2022-01-07 09:44:07,Admissions,85601,2023-06-06 10:00:49,00:00:00,,AD - General,Low,Low,9169,Within SLA,36:34:23,2741,Incident,Low
2022-01-07 10:30:13,2022-01-07 10:30:11,,85602,2022-02-21 10:30:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-10 13:35:15,2022-01-07 10:46:46,Facilities,85603,2022-02-22 10:52:15,00:33:54,Within SLA,NT - General,Medium,Low,2604,Within SLA,02:43:55,3588,Incident,Low
2022-09-01 11:14:35,2022-01-07 12:20:11,Registrar,85604,2022-01-10 11:20:11,00:00:00,,NT - General,Medium,Urgent,7051,SLA Violated,1483:54:24,3588,Incident,Low
2022-01-07 12:31:11,2022-01-07 12:31:10,,85605,2022-02-21 12:31:11,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-07 13:17:23,2022-01-07 13:06:07,,85606,2022-01-26 13:06:07,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9516,Within SLA,00:11:16,7107,Incident,Low
2022-01-14 16:34:40,2022-01-07 13:25:12,,85607,2022-01-31 08:28:39,00:16:23,Within SLA,SD - FT - Card System (Transact),Low,Low,1075,Within SLA,17:06:51,7107,Incident,Low
2022-01-07 15:46:23,2022-01-07 14:40:12,Information Technology Services,85608,2022-01-25 14:40:23,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,01:06:11,7107,Incident,Low
2022-01-07 15:46:24,2022-01-07 14:40:58,Information Technology Services,85609,2022-01-25 14:41:24,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,01:05:26,7274,Incident,Low
2022-01-07 15:46:24,2022-01-07 14:41:06,Information Technology Services,85610,2022-01-25 14:41:24,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,01:05:18,7107,Incident,Low
2022-01-07 15:46:24,2022-01-07 14:41:27,Information Technology Services,85611,2022-01-25 14:42:24,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,01:04:57,7107,Incident,Low
2022-01-07 15:46:25,2022-01-07 14:41:32,Information Technology Services,85612,2022-01-25 14:42:25,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,01:04:53,7274,Incident,Low
2022-01-07 15:46:26,2022-01-07 14:45:30,Information Technology Services,85614,2022-01-25 14:46:26,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,01:00:56,7107,Incident,Low
2022-01-07 14:50:12,2022-01-07 14:50:10,,85615,2022-02-21 14:50:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-19 14:05:06,2022-01-07 15:52:17,,85617,2022-02-21 15:52:53,00:00:00,,NT - General,Medium,Low,9070,Within SLA,70:12:48,3588,Incident,Low
2022-01-19 14:02:43,2022-01-07 15:52:18,,85618,2022-02-21 15:52:54,00:00:00,,NT - General,Medium,Low,9070,Within SLA,70:10:25,3588,Incident,Low
2022-01-07 17:30:10,2022-01-07 17:30:10,,85619,2022-02-21 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-19 12:35:06,2022-01-07 17:39:13,Student Life,85620,2022-01-20 08:44:05,20:25:58,Within SLA,SD - FT - Employee Hardware Support,Low,Medium,2309,Within SLA,57:51:01,7107,Incident,Low
2022-01-22 15:35:00,2022-01-07 22:43:35,,85621,2022-01-24 10:40:00,06:49:45,Within SLA,SD - FT - Student Escalation,Low,Medium,4276,Within SLA,60:20:43,7107,Incident,Low
2022-01-13 10:35:01,2022-01-08 10:16:11,Conference Services,85622,2022-02-25 08:20:01,00:45:03,Within SLA,NT - General,Medium,Low,9479,Within SLA,02:15:23,3588,Incident,Low
2022-01-13 16:34:29,2022-01-08 10:45:20,Institutional Advancement and Development,85623,2022-01-31 09:55:29,06:39:09,Within SLA,SD - FT - Employee Software Support,Medium,Low,4361,Within SLA,06:39:09,7107,Incident,Low
2022-03-26 12:34:31,2022-01-08 11:21:46,"Media, Journalism, and Digital Storytelling",85624,2022-01-13 17:00:00,371:09:43,SLA Violated,SD - FT - Employee Software Support,Low,High,5288,SLA Violated,489:38:25,7107,Incident,Low
2022-01-26 17:34:27,2022-01-09 16:17:23,Christian Studies and Philosophy,85625,2022-01-13 17:00:00,64:52:03,SLA Violated,SD - FT - Employee Software Support,Low,High,7556,SLA Violated,98:51:38,7107,Incident,Low
2022-02-17 08:35:10,2022-01-09 22:25:01,Institutional Advancement and Development,85626,2022-01-13 17:00:00,00:00:00,,SD - FT - Employee Software Support,Low,High,8650,SLA Violated,234:19:39,7274,Incident,Low
2022-01-19 15:34:29,2022-01-09 22:55:34,,85627,2022-01-20 08:49:28,01:28:00,Within SLA,SD - ES - Event Support,Low,Medium,9421,Within SLA,60:45:36,7107,Incident,Low
2022-01-11 15:34:41,2022-01-10 02:01:28,,85628,2022-01-27 08:47:41,00:00:00,,SD - SS - Student Support,Low,Low,3450,Within SLA,06:47:08,7107,Incident,Low
2022-01-10 04:31:28,2022-01-10 04:31:27,,85629,2022-02-21 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-10 06:30:52,2022-01-10 06:30:52,,85630,2022-02-21 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-01-10 17:34:50,2022-01-10 08:00:04,Information Technology Services,85631,2022-01-12 08:00:06,00:00:00,,NT - General,Medium,High,2101,Within SLA,08:59:56,2168,Incident,High
2022-01-12 16:35:02,2022-01-10 08:13:54,Psychology,85632,2022-01-28 08:59:02,03:10:07,Within SLA,SD - LS - Emergencies,Low,Low,2215,Within SLA,16:36:31,7107,Incident,Low
2022-02-22 20:35:00,2022-01-10 08:27:49,Information Technology Services,85633,2022-01-14 08:27:49,80:32:11,SLA Violated,SD - LS - Maintenance and Deployments,Low,High,3761,SLA Violated,269:32:11,7107,Incident,Low
2022-01-12 19:35:01,2022-01-10 08:34:38,,85634,2022-01-27 08:35:00,06:04:46,Within SLA,SD - SS - Student Support,Low,Low,8690,Within SLA,17:25:22,7107,Incident,Low
2022-01-11 16:34:43,2022-01-10 08:44:10,,85635,2022-01-27 15:02:42,00:00:00,,SD - SS - Student Support,Low,Low,2670,Within SLA,01:32:41,7107,Incident,Low
2022-01-22 12:35:02,2022-01-10 09:21:33,Conference Services,85636,2022-01-28 14:19:00,00:00:00,,SD - FT - Card System (Transact),Low,Low,9479,Within SLA,83:41:05,7107,Incident,Low
2022-01-13 10:35:02,2022-01-10 09:26:00,,85637,2022-02-25 09:39:02,00:56:23,Within SLA,NT - General,Medium,Low,5486,Within SLA,00:56:24,3588,Incident,Low
2022-03-23 17:02:26,2022-01-10 09:30:07,Institutional Advancement and Development,85638,2022-01-14 09:30:07,00:49:42,Within SLA,SD - FT - Employee Software Support,Medium,High,3798,SLA Violated,462:33:57,7274,Incident,Medium
2022-01-12 12:34:47,2022-01-10 09:50:14,Financial Aid,85639,2022-01-27 10:34:47,00:00:00,,SD - FT - Employee Software Support,Medium,Low,6626,Within SLA,11:00:09,7274,Incident,Low
2022-01-11 14:34:41,2022-01-10 09:52:34,,85640,2022-01-27 09:55:41,00:00:00,,SD - SS - Student Support,Low,Low,7271,Within SLA,04:39:55,7107,Incident,Low
2022-01-11 14:34:43,2022-01-10 09:56:55,,85641,2022-01-27 10:04:43,01:45:06,Within SLA,SD - SS - Student Support,Low,Low,4626,Within SLA,04:30:30,7107,Incident,Low
2022-03-12 16:34:33,2022-01-10 10:12:08,,85642,2022-01-14 10:12:08,07:29:57,Within SLA,SD - FT - Employee Software Support,Medium,High,8112,SLA Violated,392:51:39,7274,Incident,Low
2022-01-12 10:34:37,2022-01-10 10:29:47,Information Technology Services,85643,2022-01-28 11:11:37,00:00:00,,SD - LS - Maintenance and Deployments,Low,Low,2232,Within SLA,08:23:51,9243,Incident,Low
2022-01-10 10:30:10,2022-01-10 10:30:09,,85644,2022-02-22 10:30:10,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-11 14:34:44,2022-01-10 10:33:35,,85645,2022-01-27 10:51:44,00:00:00,,SD - SS - Student Support,Low,Low,1053,Within SLA,03:43:54,7107,Incident,Low
2022-01-11 12:35:13,2022-01-10 10:37:48,Communication and Theatre Arts,85646,2022-01-27 12:35:13,00:00:00,,SD - FT - Employee Software Support,Low,Low,3633,Within SLA,00:00:07,7274,Incident,Low
2022-01-11 15:34:43,2022-01-10 11:16:20,,85647,2022-01-27 12:28:42,02:59:19,Within SLA,SD - SS - Student Support,Low,Low,2266,Within SLA,03:06:30,7107,Incident,Low
2022-01-10 11:40:36,2022-01-10 11:25:42,Human Resources,85648,2022-01-26 11:25:50,00:00:00,,SD - FT - Employee Lifecycle,Low,Low,4050,Within SLA,00:14:54,7107,Incident,Low
2022-01-20 15:35:02,2022-01-10 12:02:32,Information Technology Services,85649,2023-06-13 12:10:02,07:25:53,Within SLA,AD - WWW,Low,Low,2232,Within SLA,66:25:41,5077,Incident,Low
2022-02-25 10:35:27,2022-01-10 12:09:03,Conference Services,85650,2022-01-14 12:09:03,285:50:36,SLA Violated,SD - FT - Employee Hardware Support,Low,High,9479,SLA Violated,285:52:13,7107,Incident,Low
2022-01-29 11:35:07,2022-01-10 12:09:05,President's Office,85651,2022-03-01 09:56:00,02:29:06,Within SLA,NT - General,Medium,Low,2704,Within SLA,79:04:27,7107,Incident,Low
2022-01-10 12:30:12,2022-01-10 12:30:11,,85652,2022-02-22 12:30:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-01-14 13:35:24,2022-01-10 12:58:56,Art and Design,85653,2022-01-31 13:24:23,09:11:01,Within SLA,SD - FT - Employee Software Support,Low,Low,6669,Within SLA,09:11:34,7274,Incident,Low
2022-01-11 16:34:44,2022-01-10 13:12:28,,85654,2022-01-27 13:52:44,02:42:40,Within SLA,SD - FT - Card System (Transact),Low,Low,2516,Within SLA,02:42:40,7107,Incident,Low
2022-01-14 10:34:53,2022-01-10 14:04:31,Intercultural Affairs,85655,2022-01-27 14:29:53,00:16:52,Within SLA,SD - FT - Employee Hardware Support,Low,Low,5953,Within SLA,23:05:25,7107,Incident,Low
2022-01-13 13:13:31,2022-01-10 14:14:47,Christian Studies and Philosophy,85656,2022-01-19 14:14:49,00:07:05,Within SLA,SD - LS - Setups,Low,Medium,3025,Within SLA,25:58:44,7107,Service Request,High
2022-01-11 15:34:44,2022-01-10 14:15:05,Business Affairs,85657,2022-01-27 14:20:44,00:46:39,Within SLA,SD - FT - Employee Software Support,Low,Low,1287,Within SLA,01:14:46,7107,Incident,Low
2022-01-26 10:35:01,2022-01-10 14:26:15,Facilities,85658,2022-01-14 14:26:15,00:00:00,,SD - FT - Employee Software Support,Low,High,9516,SLA Violated,85:52:31,7274,Incident,Low
